Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time,Protein_to_Carbs_ratio,Carbs_to_Fat_ratio
paleo,April’s Spicy Pumpkin Soup,american,15.46,181.09,63.21,10/16/2022,17:29:34,0.08537144308662496,2.8648494724019553
paleo,Chicken Marbella recipes,mediterranean,185.47,111.73,130.32,10/16/2022,17:29:34,1.6599690327661973,0.857344556901804
paleo,4 Ingredient Paleo Crêpes,french,15.37,56.89,83.58,10/16/2022,17:29:34,0.2701657555676645,0.6806570871370288
paleo,Hearty Paleo Chili,american,107.05,97.55,65.79,10/16/2022,17:29:34,1.097374706563746,1.4827256007660619
paleo,Chocolate Paleo Chili,american,183.19,98.27,215.87,10/16/2022,17:29:34,1.8641308219108383,0.4552255745329386
paleo,Paleo Samosa recipes,mediterranean,50.45,292.24,104.86,10/16/2022,17:29:34,0.17263149250105222,2.7869274563469735
paleo,Spicy Salmon Cakes,nordic,111.33,1.41,90.55,10/16/2022,17:29:34,78.90148830616585,0.015571335490497067
paleo,Paleo cherry ripe,french,68.86,567.7,328.48,10/16/2022,17:29:34,0.12129624573499077,1.7282582554242103
paleo,Paleo Italian Meatballs,italian,285.68,142.68,253.66,10/16/2022,17:29:34,2.002228748046341,0.5624829989631832
paleo,Paleo Chipotle Chili,american,180.36,96.73,204.05,10/16/2022,17:29:34,1.8645522118038684,0.47404815462800964
paleo,BBQ Chicken Sweet Potato Skins recipes,american,119.62,218.24,135.41,10/16/2022,17:29:40,0.5481096585884412,1.6116859043947687
paleo,Paleo Vindaloo recipes,indian,321.93,336.61,105.04,10/16/2022,17:29:40,0.9563858578596659,3.2045582201235705
paleo,Paleo Chicken Mole,italian,97.24,71.3,142.43,10/16/2022,17:29:40,1.3637957391901936,0.5005932697235854
paleo,Dreamy Hasselback Apples recipes,american,11.22,80.87,53.86,10/16/2022,17:29:40,0.1387394739770746,1.5014574553016098
paleo,Paleo Hamburger Soup,american,140.59,254.11,63.22,10/16/2022,17:29:40,0.5532621570888312,4.019392290536373
paleo,Paleo Jambalaya recipes,american,127.08,67.44,41.11,10/16/2022,17:29:40,1.8843136964161267,1.640436866045584
paleo,Paleo Pad Thai,south east asian,66.62,69.34,59.48,10/16/2022,17:29:40,0.9607591468251107,1.165750407693213
paleo,Paleo Orange Beef,mediterranean,219.95,316.31,165.19,10/16/2022,17:29:40,0.6953599463818837,1.9148137610402503
paleo,Paleo Mini Meatloaves,middle eastern,231.55,43.61,295.86,10/16/2022,17:29:40,5.3094402788287365,0.14740029946495145
paleo,Paleo Donuts recipes,american,56.41,169.52,179.66,10/16/2022,17:29:40,0.3327611328389993,0.9435548059957365
paleo,Paleo cauliflower crunch,nordic,58.01,44.33,67.81,10/16/2022,17:29:40,1.3085651124495274,0.6537287460736457
paleo,Paleo Coconut Walnut Squash,american,5.98,54.41,30.59,10/16/2022,17:29:40,0.10990424730293509,1.7786277009577978
paleo,Paleo Rolls recipes,french,50.08,227.02,94.75,10/16/2022,17:29:40,0.22059633249787464,2.395964158689618
paleo,Paleo Hamburg and Squash,mediterranean,83.33,27.42,105.06,10/16/2022,17:29:40,3.0389117829400822,0.2609912336642522
paleo,Day 3 - Paleo Restart,american,18.67,124.0,91.33,10/16/2022,17:29:40,0.15056330190885558,1.357698919315457
paleo,Instant Pot Sweet Potato Casserole,south american,39.73,349.82,167.44,10/16/2022,17:29:47,0.11357236986916165,2.0892135140138914
paleo,Paleo Chili recipes,american,341.92,141.14,392.34,10/16/2022,17:29:47,2.4225419970100823,0.3597380849821966
paleo,Paleo Pumpkin Pie,american,81.77,300.44,215.51,10/16/2022,17:29:47,0.27216658179143327,1.3940819726139269
paleo,Paleo Orange Beef,mediterranean,219.95,316.31,165.19,10/16/2022,17:29:47,0.6953599463818837,1.9148137610402503
paleo,"Seared Scallops with Sweet Corn Purée, Crumbled Bacon, and Tomato Chive Salsa",south american,48.76,94.38,52.89,10/16/2022,17:29:47,0.5166294063423782,1.7844245712881208
paleo,Paleo Antipasto Salad,italian,72.54,69.05,38.89,10/16/2022,17:29:47,1.0505278707042622,1.7754750456403796
paleo,Thai Mango Sweet Potato Salad,south east asian,7.93,75.25,27.61,10/16/2022,17:29:47,0.10538065939323064,2.725363079931911
paleo,Pork Steaks recipes,french,464.85,89.22,445.73,10/16/2022,17:29:47,5.210096277782137,0.20016557071417515
paleo,Oven Pork Steaks,mediterranean,464.85,89.22,445.73,10/16/2022,17:29:47,5.210096277782137,0.20016557071417515
paleo,{Paleo} Beef Rendang,american,225.77,131.53,157.67,10/16/2022,17:29:47,1.7164774843953137,0.8342054023885179
paleo,Paleo Steak and Veggies,american,24.48,13.2,13.09,10/16/2022,17:29:47,1.8544049693205062,1.0083263310671453
paleo,Creamy Whole30 Potato Salad recipes,italian,68.76,203.71,207.16,10/16/2022,17:29:47,0.3375370009474206,0.9833414590584135
paleo,Paleo Beef Chili,american,115.08,137.47,81.33,10/16/2022,17:29:47,0.8371220111878142,1.690253408909272
paleo,Sesame Pineapple Sausage Bites,chinese,5.68,124.15,18.27,10/16/2022,17:29:54,0.045750739019419895,6.794920912922117
paleo,Paleo Shepherd’s Pie,american,183.04,127.54,299.75,10/16/2022,17:29:54,1.4351463450968707,0.42548648711764103
paleo,Whole 30 Zucchini Noodle Bake,asian,60.53,42.02,75.73,10/16/2022,17:29:54,1.4404702410699413,0.5548586444124599
paleo,The Best Paleo Buckeyes,american,13.78,186.0,111.81,10/16/2022,17:29:54,0.07408562319557421,1.6635214782087628
paleo,Gluten Free Chicken Marsala recipes,italian,265.87,68.02,60.11,10/16/2022,17:29:54,3.90864585936696,1.1315732561428025
paleo,Creole Apple Turkey Burgers,american,119.33,32.54,45.24,10/16/2022,17:29:54,3.667066162687072,0.7192590791538649
paleo,Smoky and Sweet Broccoli Chicken Salad recipes,american,85.42,84.28,124.61,10/16/2022,17:29:54,1.0135143152074606,0.6763447849708292
paleo,Slow-cooked Pork Roast recipes,american,298.94,44.15,117.59,10/16/2022,17:29:54,6.77085456728047,0.3754539037851536
paleo,Creamy Cashew Thai Chicken with Cilantro Lime Cauliflower Rice,south east asian,151.09,115.62,95.11,10/16/2022,17:29:54,1.3067695314864947,1.2156322612526416
paleo,Paleo Meat Pockets from The Paleo Kids Cookbook recipes,american,88.91,182.92,186.11,10/16/2022,17:29:54,0.48605682234407205,0.9828543181219808
paleo,Paleo Eggrolls recipes,french,29.26,76.21,188.09,10/16/2022,17:29:54,0.383934077757804,0.40517621789452973
paleo,Italian Primal Pizza with Free-Range Chicken,italian,62.29,93.97,67.14,10/16/2022,17:29:54,0.6628640750869949,1.3995919036058442
paleo,Paleo Swedish Meatballs,nordic,123.49,48.93,150.26,10/16/2022,17:29:54,2.523757944861131,0.3256333978876755
paleo,Slow Cooker Red Pepper Paprika Chicken recipes,mediterranean,195.64,60.83,39.2,10/16/2022,17:29:54,3.2161233581562034,1.5517461289252825
paleo,Paleo Orange Chicken,french,234.69,98.07,97.05,10/16/2022,17:29:54,2.3930621692447307,1.0104996342129395
paleo,Paleo Apple Meatloaf,american,175.03,199.06,191.3,10/16/2022,17:29:54,0.8792782112015914,1.0405591188754892
paleo,Instant Pot Chicken Soup with Mushrooms and Kale,french,271.76,95.75,240.31,10/16/2022,17:30:01,2.838194901358732,0.398442018883863
paleo,Paleo Cassava Flour Tortillas,mexican,0.0,124.8,51.1,10/16/2022,17:30:01,0.0,2.442222265709086
paleo,Paleo Shepherd's Pie,american,103.98,191.55,131.64,10/16/2022,17:30:01,0.5428319350982245,1.4550937777744017
paleo,Healthy Turkey Meatloaf,american,105.48,55.14,41.85,10/16/2022,17:30:01,1.9129141655029833,1.3175312417863372
paleo,Grass-Fed Bison Stuffed Peppers,american,170.1,79.27,107.66,10/16/2022,17:30:01,2.1458036356296755,0.7362926222123145
paleo,Easy Salmon Tacos recipes,nordic,118.62,105.19,115.07,10/16/2022,17:30:01,1.1276630129954084,0.9141312754734033
paleo,"Paleo Shrimp Creole (Paleo, gluten-free roux) recipes",american,198.22,83.15,113.4,10/16/2022,17:30:01,2.3838558766581275,0.7332386839622226
paleo,Paleo Carrot Cake,french,120.47,462.74,758.62,10/16/2022,17:30:01,0.2603400174179509,0.6099752050101435
paleo,Beef Stroganoff recipes,eastern europe,109.57,33.41,183.38,10/16/2022,17:30:01,3.27945886085421,0.1821889944977942
paleo,The Perfect Paleo Meatballs,french,91.01,61.2,101.35,10/16/2022,17:30:01,1.4870672047842357,0.6038420933192569
paleo,"Roasted Garlic Turnip Puree with Chorizo - Low Carb, Gluten Free",french,124.04,80.89,326.42,10/16/2022,17:30:01,1.5334215178450012,0.2478088113203501
paleo,Paleo Pad Thai,south east asian,132.06,82.17,223.93,10/16/2022,17:30:01,1.607136337637366,0.36694338881173216
paleo,Brussels Sprout & Kale Slaw recipes,central europe,38.53,163.13,124.5,10/16/2022,17:30:07,0.23619054624810737,1.3102706002361426
paleo,Spaghetti Carbonara-Paleo Style,italian,45.08,47.92,167.43,10/16/2022,17:30:07,0.9407149266501116,0.28620745262227426
paleo,Paleo Chocolate Protein Truffles,american,29.5,12.09,17.69,10/16/2022,17:30:07,2.439831279464064,0.6833983381380362
paleo,Paleo Pizza Crust #1,italian,31.08,121.36,58.78,10/16/2022,17:30:07,0.2560954507626008,2.06461271499294
paleo,Avocado Cucumber Salad recipes,mediterranean,15.8,81.26,74.48,10/16/2022,17:30:07,0.19443521492474863,1.0910165008525663
paleo,Slow Cooker Pumpkin Salsa Shredded Beef,mexican,199.83,31.93,57.61,10/16/2022,17:30:07,6.258181704299897,0.5542344343962091
paleo,Najib's Special Lebanese Cauliflower recipes,mediterranean,17.38,56.94,27.53,10/16/2022,17:30:07,0.30522821868249594,2.0682140132941047
paleo,PALEO HASH BROWNS recipes,south american,4.78,114.92,36.36,10/16/2022,17:30:07,0.041593790516963824,3.1605291383625316
paleo,Gluten Free Beef Bourguignon (Beef Burgundy) recipes,french,331.01,124.34,96.36,10/16/2022,17:30:07,2.662114668532503,1.2903560569109909
paleo,Tomato Avocado Burgers (Low Carb and Gluten-Free) recipes,american,90.67,45.15,135.0,10/16/2022,17:30:07,2.0081504285619367,0.33444196709654
paleo,Paleo Chocolate Protein Truffles,american,29.51,19.72,17.74,10/16/2022,17:30:07,1.4963744232036915,1.111549518065498
paleo,Stuffed Pork Tenderloin recipes,american,197.23,51.76,48.64,10/16/2022,17:30:07,3.810397789841773,1.0641228593162146
paleo,Easy Paleo Chicken Fajitas,mexican,55.21,41.5,49.55,10/16/2022,17:30:07,1.3303293896532615,0.8375209380234506
paleo,Paleo Prawn Cocktail recipes,american,69.5,10.88,82.21,10/16/2022,17:30:07,6.387280580828968,0.1323423872717763
paleo,Easy Lemon Curd (paleo),french,15.41,94.7,15.33,10/16/2022,17:30:07,0.1627226745229723,6.177026938882004
paleo,Grain Free Double Chocolate Banana Bread,american,73.61,224.75,186.62,10/16/2022,17:30:14,0.3275180088186482,1.2043124835897352
paleo,Clafoutis ~ The Paleo Mom,french,23.78,170.14,105.78,10/16/2022,17:30:14,0.13976642902063585,1.6084173906467132
paleo,Hawaiian Chicken Recipe,south east asian,153.03,132.16,79.17,10/16/2022,17:30:14,1.1579058875159842,1.6692981015775976
paleo,Creamy Artichoke Chicken recipes,mediterranean,294.34,167.48,152.06,10/16/2022,17:30:14,1.7574530842304499,1.1014000960140995
paleo,Fluffy Paleo Cauliflower Mash,american,16.37,41.77,25.39,10/16/2022,17:30:14,0.3918986856910297,1.6450710881808515
paleo,Paleo Shepard's Pie,american,187.09,160.46,263.51,10/16/2022,17:30:14,1.1659530976374322,0.6089309364694454
paleo,Paleo Coconut Lemon Cake,american,29.46,120.26,73.21,10/16/2022,17:30:14,0.2449671963479432,1.6426493286527981
paleo,"Best Keto & Paleo Tortillas, Taco Shells & Nachos recipes",mexican,57.32,98.71,161.51,10/16/2022,17:30:14,0.5806850300371793,0.611165802948406
paleo,Homemade Paleo Protein Bars,american,88.19,289.27,122.03,10/16/2022,17:30:14,0.30486982794680423,2.3704632429464643
paleo,Paleo Spaghetti Squash Primavera,italian,16.53,88.52,32.47,10/16/2022,17:30:14,0.18673535093367677,2.7261248498660344
paleo,"Easiest Paleo ""Ice Cream""",american,6.07,82.98,25.25,10/16/2022,17:30:14,0.07314927513527193,3.2862064868718073
paleo,Paleo Chocolate Chip Scones,american,37.98,145.35,114.58,10/16/2022,17:30:14,0.26129851187814324,1.2685349228929752
paleo,Sriracha Ranch Cobb Salad recipes,american,117.7,21.91,154.52,10/16/2022,17:30:14,5.371731093971064,0.1417930248962924
paleo,Paleo Garlic Mashed Cauliflower,mediterranean,11.29,29.24,47.61,10/16/2022,17:30:14,0.38610170650798536,0.6141437903005608
paleo,Spiced Vanilla Pumpkin Milk Steamer,american,21.95,105.25,20.23,10/16/2022,17:30:14,0.20854908741959693,5.202412139785477
paleo,Delicious Paleo Chocolate Muffins,american,30.08,120.13,124.29,10/16/2022,17:30:14,0.2503933206249844,0.9665221134273598
paleo,Paleo Plantain Fries recipes,south american,4.65,114.17,29.32,10/16/2022,17:30:21,0.04072838111254171,3.893796255243682
paleo,10 Paleo Lunch Ideas,italian,17.11,89.38,32.11,10/16/2022,17:30:21,0.19142770834964926,2.7834698389959827
paleo,Paleo Paella recipes,mediterranean,165.01,120.66,192.24,10/16/2022,17:30:21,1.3675504098258757,0.6276496689051763
paleo,Blueberry and macadamia yoghurt bark,french,24.89,74.19,67.42,10/16/2022,17:30:21,0.3354854362388969,1.1003989854793015
paleo,Baked Vanilla Paleo Donuts,american,40.41,91.57,140.95,10/16/2022,17:30:21,0.44129691714625807,0.6496583919234343
paleo,Paleo Cauliflower Rice recipes,mediterranean,16.4,43.41,29.44,10/16/2022,17:30:21,0.377784432517104,1.4744743724737608
paleo,Homemade Paleo Chocolates recipes,french,12.69,108.27,172.4,10/16/2022,17:30:21,0.11720590001015968,0.6280125985348112
paleo,Chocolate Paleo Snack Cake,american,38.57,266.83,135.99,10/16/2022,17:30:21,0.144548422034921,1.9621151399724979
paleo,Baked Keto Chicken Wings - Sweet & Spicy,south american,241.71,22.98,252.73,10/16/2022,17:30:21,10.517819067925677,0.090926716548425
paleo,The Best Paleo Ketchup,italian,18.58,96.02,16.04,10/16/2022,17:30:21,0.19349933868632901,5.985911102799077
paleo,Paleo Power Baked Cauliflower,american,20.54,52.74,73.87,10/16/2022,17:30:21,0.3894503327581957,0.713947286485901
paleo,PALEO CHICKEN FINGERS recipes,italian,70.92,198.74,61.64,10/16/2022,17:30:21,0.3568463477591438,3.2241527554711964
paleo,Zucchini Noodles with Shrimp,asian,103.79,39.61,46.35,10/16/2022,17:30:21,2.6202317538057613,0.8545662445254687
paleo,Paleo Plantain Fries (Whole30),south american,4.65,114.17,29.32,10/16/2022,17:30:28,0.04072838111254171,3.893796255243682
paleo,Paleo Peach Cobbler recipes,british,18.73,161.9,29.61,10/16/2022,17:30:28,0.11568798216193846,5.467562730066529
paleo,Paleo Chick-fil-A,american,102.57,17.37,139.06,10/16/2022,17:30:28,5.904668700708076,0.1249092125038652
paleo,Bean-Free Paleo Chili,american,168.33,61.1,198.81,10/16/2022,17:30:28,2.7549467275494677,0.3073270593679424
paleo,Paleo Fried Plantains recipes,south american,4.76,116.26,14.96,10/16/2022,17:30:28,0.04094236244312366,7.770870931087495
paleo,Paleo Strawberry Creamsicles recipes,french,8.94,36.01,90.47,10/16/2022,17:30:28,0.24825747688206384,0.3980280974013772
paleo,Easy Paleo Cauliflower Rice,mediterranean,10.69,28.78,15.58,10/16/2022,17:30:28,0.37142559327334,1.847121494127463
paleo,Pupusas - taco style Paleo,mexican,4.58,16.68,4.1,10/16/2022,17:30:28,0.274563875067442,4.067300658376006
paleo,The Best Paleo Snickerdoodles,french,45.91,155.32,113.15,10/16/2022,17:30:28,0.2955814088243058,1.3726789864870834
paleo,One Pan Lemon Garlic Chicken and Asparagus recipes,british,100.0,121.41,109.85,10/16/2022,17:30:28,0.8236485985619095,1.1052243493459322
paleo,Paleo Banana Egg rolls,american,43.42,352.63,38.01,10/16/2022,17:30:28,0.12313154543985073,9.277051379863725
paleo,Garlic Shrimp with Zucchini Noodles,asian,128.54,498.9,42.12,10/16/2022,17:30:28,0.25764630658186694,11.844448137508607
paleo,Paleo BBQ Chicken recipes,american,149.29,40.41,145.3,10/16/2022,17:30:28,3.694291158347975,0.27811233233081667
paleo,Paleo Chicken Taco Burger,mexican,294.48,74.04,212.66,10/16/2022,17:30:28,3.9772558447346738,0.3481597472032954
paleo,Perfect Paleo Ice Cream,italian,24.81,74.45,123.19,10/16/2022,17:30:34,0.33323931176209853,0.6043460967116104
paleo,Paleo Mushroom Leek Frittata,italian,87.05,26.49,73.66,10/16/2022,17:30:34,3.2860216677362124,0.35962042329047933
paleo,Paleo Sweet Potato Mousse,french,9.45,123.59,22.28,10/16/2022,17:30:34,0.07646187829210864,5.546878506350702
paleo,Paleo Apple Pie Nachos,nordic,14.47,124.98,69.95,10/16/2022,17:30:34,0.11577759819492563,1.7866792469014023
paleo,Paleo Mini Egg Cakes,american,43.83,13.43,72.69,10/16/2022,17:30:34,3.263345990618718,0.18475464637988195
paleo,Quick Shrimp Scampi with Squash Noodles recipes,asian,108.12,51.58,79.72,10/16/2022,17:30:34,2.0961206645857975,0.6470064349418597
paleo,Crab Stuffed Mushrooms recipes,american,32.53,14.87,64.25,10/16/2022,17:30:34,2.187478985945801,0.23143608659787393
paleo,Crab-Stuffed Avocados (Paleo),mediterranean,39.34,38.27,74.0,10/16/2022,17:30:34,1.0279323769956366,0.5171551735787354
paleo,Paleo Banana & Blueberry Muffins,american,60.55,303.43,137.4,10/16/2022,17:30:34,0.1995511335361252,2.208353650992351
paleo,Paleo Avocado Tuna Salad,mexican,32.45,24.27,31.05,10/16/2022,17:30:34,1.3369865271311443,0.7816173392161282
paleo,Paleo Blueberry Bread Pudding,british,57.43,176.46,103.41,10/16/2022,17:30:34,0.3254543496863329,1.706394870951833
paleo,Paleo Pumpkin Caramels recipes,american,4.22,115.7,116.49,10/16/2022,17:30:34,0.036473323480350206,0.993209775862513
paleo,Spiced Paleo Apple Dip,american,24.53,175.16,109.81,10/16/2022,17:30:41,0.1400425893891905,1.595104315596798
paleo,Paleo Salted Caramel Dip,american,0.67,35.58,26.24,10/16/2022,17:30:41,0.01883027458475029,1.355893449182577
paleo,Paleo Peppermint Ice Cream,italian,6.9,36.42,72.59,10/16/2022,17:30:41,0.18945114082534803,0.5017150886473529
paleo,Greek Orange Salad with Fresh Mint recipes,mediterranean,5.97,96.51,59.3,10/16/2022,17:30:41,0.06185823377646071,1.627459907927354
paleo,Paleo Sweet Potato Casserole,italian,49.47,291.72,151.36,10/16/2022,17:30:41,0.16957983827012796,1.9273128480916484
paleo,Vegan Paleo Chocolate Mousse,american,16.72,192.81,79.34,10/16/2022,17:30:41,0.08671704415204526,2.430143305478882
paleo,Crispy Paleo Plantain Chips,south american,2.55,58.61,55.34,10/16/2022,17:30:48,0.04350719148282745,1.0590701288375706
paleo,Paleo Sweet Potato Waffles,american,23.49,39.24,18.88,10/16/2022,17:30:48,0.5986085981498942,2.0782797521317726
paleo,Honey Roasted Carrots (Paleo),american,4.44,61.71,21.39,10/16/2022,17:30:48,0.07194827502390175,2.8848581179000514
paleo,Paleo Gingerbread Mini Donuts,american,8.57,298.18,74.54,10/16/2022,17:30:48,0.02874093252085143,4.000214646972807
paleo,Homemade Paleo Nutella recipes,french,30.36,148.62,175.53,10/16/2022,17:30:48,0.2042779957072015,0.8466880494043787
paleo,'Croodité' Paleo Basil Dip,american,6.35,7.27,127.41,10/16/2022,17:30:48,0.8733324164489066,0.057059437568184844
paleo,Paleo Cumin Cauliflower Rice,indian,24.31,99.2,26.28,10/16/2022,17:30:48,0.2450580135280894,3.774590007990563
paleo,Cherry Garcia Paleo Milkshake with DIY Paleo Magic Hardshell recipes,american,5.57,59.44,21.59,10/16/2022,17:30:48,0.09370636429400583,2.7529989347413273
paleo,German Tomato Salad (Tomatensalat) recipes,central europe,7.25,38.69,42.06,10/16/2022,17:30:48,0.18738207851955238,0.9198544970400132
paleo,Low Carb Paleo Biscuits,american,61.56,45.53,181.46,10/16/2022,17:30:48,1.3520458588653885,0.250907908586418
paleo,Paleo Pineapple & Beef Tacos,mexican,90.52,119.93,96.46,10/16/2022,17:30:48,0.7547673245449465,1.243300401198412
paleo,Paleo Bison Burger recipes,american,92.2,35.47,102.26,10/16/2022,17:30:55,2.599306475712554,0.3468575507769335
paleo,(Nut-Free) Basil Pesto recipes,italian,30.12,22.06,103.28,10/16/2022,17:30:55,1.3653052898780653,0.2135920450034372
paleo,Crockpot Paleo Apple Butter,american,6.53,347.37,4.66,10/16/2022,17:30:55,0.01879834528501228,74.52692555245655
paleo,Gluten Free Easy Herbed Chicken and Biscuit Bake recipes,eastern europe,110.29,58.36,119.9,10/16/2022,17:30:55,1.8897894141635683,0.4867348896172675
paleo,Apricot Jalapeno Paleo Jam,british,18.08,213.75,5.09,10/16/2022,17:30:55,0.08458439960514803,41.98585739540365
paleo,Paleo Egg Drop Soup,chinese,56.95,69.25,60.75,10/16/2022,17:30:55,0.8223707960895872,1.139898931704828
paleo,Paleo Chocolate Almond Bark,french,34.16,153.55,57.23,10/16/2022,17:30:55,0.2224668025607127,2.682986493334033
paleo,Paleo Berry Compote or Cobbler,french,17.31,63.01,53.15,10/16/2022,17:30:55,0.27471393883607625,1.185490395288894
paleo,Paleo Lemon Curd recipes,french,19.67,103.25,96.17,10/16/2022,17:30:55,0.1905066294757436,1.0736084682492644
